timestamp,Entry No_,Budget Name,G_L Account No_,Date,Department,Project,Amount,Description,Business Unit Code,User ID,Budget Dimension 1 Code,Budget Dimension 2 Code,Budget Dimension 3 Code,Budget Dimension 4 Code,Dimension Set ID,Last Date Modified
0x000000000068DD7F,12406,GL2011,7110,01/01/2011,,,440988,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD8B,12407,GL2011,7120,01/01/2011,,,16398,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD95,12408,GL2011,7130,01/01/2011,,,1812,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD9D,12409,GL2011,7140,01/01/2011,,,-645,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDA6,12410,GL2011,7150,01/01/2011,,,153,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDAE,12411,GL2011,7170,01/01/2011,,,-21667,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDBA,12414,GL2011,7190,01/01/2011,,,426485,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDC6,12415,GL2011,7191,01/01/2011,,,-380397,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDD2,12417,GL2011,7193,01/01/2011,,,-11,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDD6,12418,GL2011,7210,01/01/2011,,,209337,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDE2,12419,GL2011,7220,01/01/2011,,,95691,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDF4,12421,GL2011,7240,01/01/2011,,,-1937,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDFF,12422,GL2011,7250,01/01/2011,,,230,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE07,12423,GL2011,7270,01/01/2011,,,15257,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE13,12427,GL2011,7291,01/01/2011,,,-3630,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE1E,12443,GL2011,8110,01/01/2011,,,3296,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE2A,12444,GL2011,8120,01/01/2011,,,6403,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE36,12445,GL2011,8130,01/01/2011,,,31296,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE42,12446,GL2011,8210,01/01/2011,,,10248,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE4E,12447,GL2011,8230,01/01/2011,,,1189,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE5A,12448,GL2011,8240,01/01/2011,,,1010,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE6F,12450,GL2011,8320,01/01/2011,,,1707,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE7B,12451,GL2011,8330,01/01/2011,,,348,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE86,12452,GL2011,8410,01/01/2011,,,18286,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE92,12453,GL2011,8420,01/01/2011,,,371,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE9E,12454,GL2011,8430,01/01/2011,,,2959,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEAA,12455,GL2011,8450,01/01/2011,,,383,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEB3,12456,GL2011,8510,01/01/2011,,,1158,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEC1,12458,GL2011,8530,01/01/2011,,,811,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DECD,12459,GL2011,8610,01/01/2011,,,3,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEDB,12461,GL2011,8630,01/01/2011,,,1396,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEE7,12462,GL2011,8640,01/01/2011,,,22171,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEF3,12463,GL2011,8710,01/01/2011,,,161236,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEFF,12464,GL2011,8720,01/01/2011,,,57196,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF0C,12465,GL2011,8730,01/01/2011,,,708,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF1B,12467,GL2011,8750,01/01/2011,,,9320,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF20,12469,GL2011,8820,01/01/2011,,,61,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF2C,12470,GL2011,8830,01/01/2011,,,550,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF45,12481,GL2011,9210,01/01/2011,,,19297,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF59,12484,GL2011,9240,01/01/2011,,,7396,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF65,12485,GL2011,9250,01/01/2011,,,3087,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF71,12489,GL2011,9310,01/01/2011,,,263,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC34,12501,GL2011,1220,01/02/2011,,,12817,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC38,12503,GL2011,1240,01/02/2011,,,-206,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC47,12507,GL2011,1340,01/02/2011,,,-550,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC53,12508,GL2011,2110,01/02/2011,,,37325,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC5F,12511,GL2011,2120,01/02/2011,,,-2911,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC6B,12513,GL2011,2130,01/02/2011,,,3829,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC78,12522,GL2011,2310,01/02/2011,,,110120,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC84,12523,GL2011,2320,01/02/2011,,,-21514,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC94,12534,GL2011,2940,01/02/2011,,,-44271,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC9E,12540,GL2011,5310,01/02/2011,,,-385514,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCAA,12544,GL2011,5410,01/02/2011,,,282618,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCB6,12545,GL2011,5420,01/02/2011,,,21774,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCC2,12549,GL2011,5610,01/02/2011,,,-188992,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCCE,12550,GL2011,5611,01/02/2011,,,-1195,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCDA,12553,GL2011,5620,01/02/2011,,,-14852,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCE5,12555,GL2011,5630,01/02/2011,,,168049,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCF1,12556,GL2011,5631,01/02/2011,,,75,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCFD,12559,GL2011,5710,01/02/2011,,,296,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD0A,12563,GL2011,5750,01/02/2011,,,148,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD15,12565,GL2011,5780,01/02/2011,,,102258,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD20,12574,GL2011,6110,01/02/2011,,,-603703,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD35,12576,GL2011,6130,01/02/2011,,,-16433,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD40,12579,GL2011,6210,01/02/2011,,,-508940,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD4C,12580,GL2011,6220,01/02/2011,,,-36398,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD51,12581,GL2011,6230,01/02/2011,,,-102542,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD5C,12591,GL2011,6710,01/02/2011,,,-23899,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD68,12592,GL2011,6810,01/02/2011,,,-4212,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD74,12593,GL2011,6910,01/02/2011,,,40473,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD80,12595,GL2011,7110,01/02/2011,,,466860,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD8C,12596,GL2011,7120,01/02/2011,,,26535,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD9E,12598,GL2011,7140,01/02/2011,,,-487,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDA7,12599,GL2011,7150,01/02/2011,,,154,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDAF,12600,GL2011,7170,01/02/2011,,,-20544,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDBB,12603,GL2011,7190,01/02/2011,,,389686,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDC7,12604,GL2011,7191,01/02/2011,,,-403557,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDD7,12607,GL2011,7210,01/02/2011,,,295689,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDE3,12608,GL2011,7220,01/02/2011,,,58335,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDF5,12610,GL2011,7240,01/02/2011,,,-2289,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE08,12612,GL2011,7270,01/02/2011,,,16411,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE14,12616,GL2011,7291,01/02/2011,,,-20240,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE1F,12632,GL2011,8110,01/02/2011,,,3120,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE2B,12633,GL2011,8120,01/02/2011,,,6222,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE37,12634,GL2011,8130,01/02/2011,,,26927,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE43,12635,GL2011,8210,01/02/2011,,,10117,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE4F,12636,GL2011,8230,01/02/2011,,,1233,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE5B,12637,GL2011,8240,01/02/2011,,,643,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE66,12638,GL2011,8310,01/02/2011,,,6260,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE70,12639,GL2011,8320,01/02/2011,,,1497,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE7C,12640,GL2011,8330,01/02/2011,,,185,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE87,12641,GL2011,8410,01/02/2011,,,15202,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE93,12642,GL2011,8420,01/02/2011,,,374,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE9F,12643,GL2011,8430,01/02/2011,,,2983,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEAB,12644,GL2011,8450,01/02/2011,,,386,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEB4,12645,GL2011,8510,01/02/2011,,,1171,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEC2,12647,GL2011,8530,01/02/2011,,,22837,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DECE,12648,GL2011,8610,01/02/2011,,,13,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEDC,12650,GL2011,8630,01/02/2011,,,2210,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEE8,12651,GL2011,8640,01/02/2011,,,3414,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEF4,12652,GL2011,8710,01/02/2011,,,172762,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF01,12653,GL2011,8720,01/02/2011,,,57810,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF0D,12654,GL2011,8730,01/02/2011,,,708,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF21,12658,GL2011,8820,01/02/2011,,,206,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF2D,12659,GL2011,8830,01/02/2011,,,550,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF38,12661,GL2011,8910,01/02/2011,,,232,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF46,12670,GL2011,9210,01/02/2011,,,18400,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF5A,12673,GL2011,9240,01/02/2011,,,8866,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF66,12674,GL2011,9250,01/02/2011,,,5516,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF72,12678,GL2011,9310,01/02/2011,,,-49,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC35,12690,GL2011,1220,01/03/2011,,,3326,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC39,12692,GL2011,1240,01/03/2011,,,-275,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC48,12696,GL2011,1340,01/03/2011,,,-550,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC54,12697,GL2011,2110,01/03/2011,,,-111886,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC60,12700,GL2011,2120,01/03/2011,,,19299,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC6C,12702,GL2011,2130,01/03/2011,,,-15429,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC79,12711,GL2011,2310,01/03/2011,,,-166372,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC85,12712,GL2011,2320,01/03/2011,,,-17182,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC95,12723,GL2011,2940,01/03/2011,,,-3909,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC9F,12729,GL2011,5310,01/03/2011,,,38065,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCAB,12733,GL2011,5410,01/03/2011,,,24947,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCB7,12734,GL2011,5420,01/03/2011,,,-12578,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCC3,12738,GL2011,5610,01/03/2011,,,-167087,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCCF,12739,GL2011,5611,01/03/2011,,,-1195,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCDB,12742,GL2011,5620,01/03/2011,,,-2317,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCE6,12744,GL2011,5630,01/03/2011,,,123949,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCF2,12745,GL2011,5631,01/03/2011,,,73,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCFE,12748,GL2011,5710,01/03/2011,,,328,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD0B,12752,GL2011,5750,01/03/2011,,,164,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD16,12757,GL2011,5810,01/03/2011,,,107790,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD19,12759,GL2011,5830,01/03/2011,,,16173,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD1B,12760,GL2011,5840,01/03/2011,,,4970,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD1D,12762,GL2011,5920,01/03/2011,,,50107,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD21,12763,GL2011,6110,01/03/2011,,,-686584,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD36,12765,GL2011,6130,01/03/2011,,,-8316,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD41,12768,GL2011,6210,01/03/2011,,,-305137,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD52,12770,GL2011,6230,01/03/2011,,,-124147,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD5D,12780,GL2011,6710,01/03/2011,,,-23899,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD69,12781,GL2011,6810,01/03/2011,,,-5445,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD75,12782,GL2011,6910,01/03/2011,,,46147,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD81,12784,GL2011,7110,01/03/2011,,,397898,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD8D,12785,GL2011,7120,01/03/2011,,,5694,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD96,12786,GL2011,7130,01/03/2011,,,12662,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD9F,12787,GL2011,7140,01/03/2011,,,-257,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDB0,12789,GL2011,7170,01/03/2011,,,-19448,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDBC,12792,GL2011,7190,01/03/2011,,,449379,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDC8,12793,GL2011,7191,01/03/2011,,,-337344,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDD8,12796,GL2011,7210,01/03/2011,,,212760,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDE4,12797,GL2011,7220,01/03/2011,,,7545,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDEC,12798,GL2011,7230,01/03/2011,,,75740,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDF6,12799,GL2011,7240,01/03/2011,,,-841,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE01,12800,GL2011,7250,01/03/2011,,,257,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE09,12801,GL2011,7270,01/03/2011,,,17684,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE15,12805,GL2011,7291,01/03/2011,,,-2255,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE20,12821,GL2011,8110,01/03/2011,,,3141,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE2C,12822,GL2011,8120,01/03/2011,,,5179,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE38,12823,GL2011,8130,01/03/2011,,,33236,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE44,12824,GL2011,8210,01/03/2011,,,9799,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE50,12825,GL2011,8230,01/03/2011,,,1259,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE5C,12826,GL2011,8240,01/03/2011,,,895,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE71,12828,GL2011,8320,01/03/2011,,,1464,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE7D,12829,GL2011,8330,01/03/2011,,,410,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE88,12830,GL2011,8410,01/03/2011,,,21856,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE94,12831,GL2011,8420,01/03/2011,,,415,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEA0,12832,GL2011,8430,01/03/2011,,,3309,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEB5,12834,GL2011,8510,01/03/2011,,,1246,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEC3,12836,GL2011,8530,01/03/2011,,,898,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DECF,12837,GL2011,8610,01/03/2011,,,3,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEDD,12839,GL2011,8630,01/03/2011,,,1894,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEE9,12840,GL2011,8640,01/03/2011,,,865,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEF5,12841,GL2011,8710,01/03/2011,,,193231,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF02,12842,GL2011,8720,01/03/2011,,,56438,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF0E,12843,GL2011,8730,01/03/2011,,,708,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF22,12847,GL2011,8820,01/03/2011,,,275,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF2E,12848,GL2011,8830,01/03/2011,,,550,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF39,12850,GL2011,8910,01/03/2011,,,600,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF47,12859,GL2011,9210,01/03/2011,,,30808,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF51,12860,GL2011,9220,01/03/2011,,,915,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF55,12861,GL2011,9230,01/03/2011,,,17327,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF5B,12862,GL2011,9240,01/03/2011,,,7403,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF67,12863,GL2011,9250,01/03/2011,,,3951,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF73,12867,GL2011,9310,01/03/2011,,,-580,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC36,12879,GL2011,1220,01/04/2011,,,4224,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC3A,12881,GL2011,1240,01/04/2011,,,-319,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC49,12885,GL2011,1340,01/04/2011,,,-550,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC55,12886,GL2011,2110,01/04/2011,,,-14960,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC61,12889,GL2011,2120,01/04/2011,,,1031,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC6D,12891,GL2011,2130,01/04/2011,,,21690,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC7A,12900,GL2011,2310,01/04/2011,,,100545,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC86,12901,GL2011,2320,01/04/2011,,,-45167,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DC96,12912,GL2011,2940,01/04/2011,,,-5480,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCA0,12918,GL2011,5310,01/04/2011,,,41963,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCAC,12922,GL2011,5410,01/04/2011,,,-153296,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCB8,12923,GL2011,5420,01/04/2011,,,-6011,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCC4,12927,GL2011,5610,01/04/2011,,,96138,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCD0,12928,GL2011,5611,01/04/2011,,,-1079,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCDC,12931,GL2011,5620,01/04/2011,,,-1479,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCE7,12933,GL2011,5630,01/04/2011,,,-72952,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCF3,12934,GL2011,5631,01/04/2011,,,-152,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DCFF,12937,GL2011,5710,01/04/2011,,,253,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD0C,12941,GL2011,5750,01/04/2011,,,126,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD22,12952,GL2011,6110,01/04/2011,,,-703356,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD2C,12953,GL2011,6120,01/04/2011,,,-753,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD37,12954,GL2011,6130,01/04/2011,,,-11424,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD42,12957,GL2011,6210,01/04/2011,,,-373357,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD53,12959,GL2011,6230,01/04/2011,,,-60064,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD5E,12969,GL2011,6710,01/04/2011,,,-21570,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD6A,12970,GL2011,6810,01/04/2011,,,-5067,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD76,12971,GL2011,6910,01/04/2011,,,47603,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD82,12973,GL2011,7110,01/04/2011,,,485099,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD8E,12974,GL2011,7120,01/04/2011,,,6577,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DD97,12975,GL2011,7130,01/04/2011,,,15582,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDA0,12976,GL2011,7140,01/04/2011,,,-199,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDA8,12977,GL2011,7150,01/04/2011,,,132,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDB1,12978,GL2011,7170,01/04/2011,,,-17952,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDBD,12981,GL2011,7190,01/04/2011,,,461901,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDC9,12982,GL2011,7191,01/04/2011,,,-430020,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDD9,12985,GL2011,7210,01/04/2011,,,234571,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDE5,12986,GL2011,7220,01/04/2011,,,1875,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDED,12987,GL2011,7230,01/04/2011,,,85621,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DDF7,12988,GL2011,7240,01/04/2011,,,-875,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE02,12989,GL2011,7250,01/04/2011,,,198,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE0A,12990,GL2011,7270,01/04/2011,,,16034,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE16,12994,GL2011,7291,01/04/2011,,,-37724,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE21,13010,GL2011,8110,01/04/2011,,,2986,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE2D,13011,GL2011,8120,01/04/2011,,,4558,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE39,13012,GL2011,8130,01/04/2011,,,27654,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE45,13013,GL2011,8210,01/04/2011,,,8947,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE51,13014,GL2011,8230,01/04/2011,,,1094,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE5D,13015,GL2011,8240,01/04/2011,,,760,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE72,13017,GL2011,8320,01/04/2011,,,1633,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE89,13019,GL2011,8410,01/04/2011,,,16259,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DE95,13020,GL2011,8420,01/04/2011,,,319,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEA1,13021,GL2011,8430,01/04/2011,,,2544,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEB6,13023,GL2011,8510,01/04/2011,,,1053,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEC4,13025,GL2011,8530,01/04/2011,,,609,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEDE,13028,GL2011,8630,01/04/2011,,,927,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEEA,13029,GL2011,8640,01/04/2011,,,641,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DEF6,13030,GL2011,8710,01/04/2011,,,176250,,,,,,,,0,1753-01-01 00:00:00.000
0x000000000068DF03,13031,GL2011,8720,01/04/2011,,,57022,,,,,,,,0,1753-01-01 00:00:00.000
